Benchmark,"Hardware Vendor	",System,Result,Baseline,"# Cores","# Chips ","# Cores Per Chip ","# Threads Per Core","Processor ","Processor MHz","Processor Characteristics","CPU(s) Orderable","Auto Parallelization","Base Pointer Size","Peak Pointer Size","1st Level Cache","2nd Level Cache","3rd Level Cache","Other Cache",Memory,"Operating System","File System",Compiler,"HW Avail","SW Avail",License,"Tested By","Test Sponsor","Test Date",Published,"Updated ",Disclosure,Disclosures
CINT2006,"Acer Incorporated","Acer AT110 F2 (Xeon E3-1280)",48.4,45.7,4,1,4,2,"Intel Xeon E3-1280",3500,"Intel Turbo Boost Technology up to 3.90 GHz","1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"8 GB (2 x 4 GB 2Rx8 PC3-10600E-9,ECC)","SUSE Linux Enterprise Server 11 (x86_64) SP1 ,, Kernel 2.6.32.12-0.7-default",ext3,"Intel C++ Intel 64 Compiler XE for applications, running on Intel 64, Version 12.0.1.116 Build 20101116",Apr-2011,Jan-2011,97,"Acer Incorporated","Acer Incorporated",Apr-2011,May-2011,Jul-2014,"<A HREF=""/cpu2006/results/res2011q2/cpu2006-20110419-15749.html"">HTML</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110419-15749.csv"">CSV</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110419-15749.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110419-15749.ps"">PS</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110419-15749.txt"">Text</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110419-15749.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT110 F2, (Intel Xeon E3-1220 v2, 3.10 GHz)",48.7,46.4,4,1,4,1,"Intel Xeon E3-1220 v2",3100,"Intel Turbo Boost Technology up to 3.50 GHz","1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"16 GB (2 x 8 GB 2Rx8 PC3L-10600E-9-11-E0, ECC)","Red Hat Enterprise Linux Server release 6.0, (Santiago), 2.6.32-71.el6.x86_64",ext3,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporated","Acer Incorporated",Jun-2012,Aug-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23591.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23591.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23591.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23591.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23591.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23591.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT110 F2, (Intel Xeon E3-1280 v2, 3.60 GHz)",56.1,53,4,1,4,2,"Intel Xeon E3-1280 v2",3600,"Intel Turbo Boost Technology up to 4.00 GHz","1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"16 GB (2 x 8 GB 2Rx8 PC3L-10600E-9-11-E0, ECC)","Red Hat Enterprise Linux Server release 6.0, (Santiago), 2.6.32-71.el6.x86_64",ext3,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporated","Acer Incorporated",Jun-2012,Aug-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23592.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23592.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23592.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23592.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23592.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120711-23592.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT150 F1 (Intel Xeon X5570)",38.5,35.4,8,2,4,2,"Intel Xeon X5570",2933,"Intel Turbo Boost Technology up to 3.33 GHz","1, 2 chips",Yes,64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"24 GB (6 x 4 GB DDR3-1333 RDIMM)","SUSE Linux Enterprise Server 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091130 Package ID: l_cproc_p_11.1.064",May-2010,Jan-2010,97,"Acer Incorporated","Acer Incorporated",Apr-2010,Aug-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11692.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11692.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11692.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11692.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11692.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11692.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT150 F1(Intel Xeon E5502)",21.1,19.5,4,2,2,1,"Intel Xeon E5502",1866,,"1, 2 chips",Yes,64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","4 MB I+D on chip per chip",None,"24 GB (12 x 2GB DDR3-1333 RDIMM, running at 800 MHz)","SUSE Linux Enterprise Server 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091130 Package ID: l_cproc_p_11.1.064",May-2010,Jan-2010,97,"Acer Incorporated","Acer Incorporated",Apr-2010,Aug-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11696.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11696.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11696.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11696.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11696.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q3/cpu2006-20100608-11696.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F1 (Intel Xeon X3430)",29.1,27.3,4,1,4,1,"Intel Xeon X3430",2400,"Intel Turbo Boost Technology up to 2.80 GHz","1 chip",Yes,32-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"8 GB (4 x 2048 MB Registered DDR3-1333)","SUSE Linux Enterprise Sserver 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091130 Package ID: l_cproc_p_11.1.064",Mar-2010,Jan-2010,97,"Acer Incorporated","Acer Incorporated",Mar-2010,Mar-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09774.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09774.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09774.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09774.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09774.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09774.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F1 (Intel Xeon X3470)",36.6,33.6,4,1,4,2,"Intel Xeon X3470",2933,"Intel Turbo Boost Technology up to 3.6 GHz","1 chip",Yes,32-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"16 GB (4 x 4096 MB ECC Unbuffered DDR3-1333)","SUSE Linux Enterprise Sserver 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091130 Package ID: l_cproc_p_11.1.064",Mar-2010,Jan-2010,97,"Acer Incorporated","Acer Incorporated",Mar-2010,Mar-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09778.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09778.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09778.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09778.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09778.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100311-09778.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F2 (Intel Core i3-2100)",40.1,38.2,2,1,2,2,"Intel Core i3-2100",3100,,"1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","3 MB I+D on chip per chip",None,"8 GB (2 x 4 GB 2Rx8 PC3-10600E-9,ECC)","Red Hat Enterprise Linux Server release 6.1, Kernel 2.6.32-131.0.15.el6.x86_64-default",ext3,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporated","Acer Incorporated",Jan-2012,Apr-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q2/cpu2006-20120318-20148.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120318-20148.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120318-20148.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120318-20148.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120318-20148.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120318-20148.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F2 (Intel Core i3-2120)",42.1,40.1,2,1,2,2,"Intel Core i3-2120",3300,,"1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","3 MB I+D on chip per chip",None,"8 GB (2 x 4 GB 2Rx8 PC3-10600E-9,ECC)","Red Hat Enterprise Linux Server release 6.1, (Santiago), 2.6.32-131.0.15.el6.x86_64",ext4,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporated","Acer Incorporated",Dec-2011,Apr-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q2/cpu2006-20120313-20136.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120313-20136.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120313-20136.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120313-20136.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120313-20136.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120313-20136.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F2 (Intel Xeon E3-1230 v2)",53.2,50.3,4,1,4,2,"Intel Xeon E3-1230 v2",3300,"Intel Turbo Boost Technology up to 3.70 GHz","1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"16 GB (2 x 8 GB 2Rx8 PC3-10600E-9,ECC)","Red Hat Enterprise Linux Server release 6.1, (Santiago), 2.6.32-131.0.15.el6.x86_64",ext4,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporated","Acer Incorporated",Jun-2012,Oct-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q4/cpu2006-20120622-23171.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120622-23171.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120622-23171.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120622-23171.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120622-23171.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120622-23171.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F2 (Xeon E3-1220)",46.5,44.1,4,1,4,1,"Intel Xeon E3-1220",3100,"Intel Turbo Boost Technology up to 3.40 GHz","1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"8 GB (2 x 4 GB 2Rx8 PC3-10600E-9,ECC)","Red Hat Enterprise Linux Server release 6.1, Kernel 2.6.32-131.0.15.el6.x86_64-default",ext3,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporation","Acer Incorporation",Dec-2011,Feb-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19371.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19371.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19371.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19371.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19371.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19371.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F2 (Xeon E3-1280 v2)",56.8,53.7,4,1,4,2,"Intel Xeon E3-1280 v2",3600,"Intel Turbo Boost Technology up to 4.00 GHz","1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"16 GB (2 x 8 GB 2Rx8 PC3-10600E-9,ECC)","Red Hat Enterprise Linux Server release 6.1, (Santiago), 2.6.32-131.0.15.el6.x86_64",ext4,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporated","Acer Incorporated",May-2012,Jul-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q3/cpu2006-20120611-22850.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120611-22850.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120611-22850.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120611-22850.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120611-22850.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q3/cpu2006-20120611-22850.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT310 F2 (Xeon E3-1280)",54.2,51,4,1,4,2,"Intel Xeon E3-1280",3500,"Intel Turbo Boost Technology up to 3.90 GHz","1 chip",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"8 GB (2 x 4 GB 2Rx8 PC3-10600E-9,ECC)","Red Hat Enterprise Linux Server release 6.1, Kernel 2.6.32-131.0.15.el6.x86_64-default",ext3,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",Jan-2012,Dec-2011,97,"Acer Incorporation","Acer Incorporation",Dec-2011,Feb-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19361.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19361.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19361.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19361.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19361.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q1/cpu2006-20120118-19361.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT350 F1 (Intel Xeon E5520)",29.2,26.2,8,2,4,2,"Intel Xeon E5520",2267,"Intel Turbo Boost Technology up to 2.53 GHz","1, 2 chips",Yes,64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"24 GB (6 x 4GB DDR3-1066 RDIMM, CL9)","SUSE Linux Enterprise Server 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091012 Package ID: l_cproc_p_11.1.059",Jan-2010,Sep-2009,97,"Acer Incorporated","Acer Incorporated",Jan-2010,Mar-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09731.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09731.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09731.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09731.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09731.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09731.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT350 F1 (Intel Xeon X5570)",38.6,34.5,8,2,4,2,"Intel Xeon X5570",2933,"Intel Turbo Boost Technology up to 3.33 GHz","1, 2 chips",Yes,64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"24 GB (6 x 4GB DDR3-1333 RDIMM)","SUSE Linux Enterprise Server 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091012 Package ID: l_cproc_p_11.1.059",Jan-2010,Sep-2009,97,"Acer Incorporated","Acer Incorporated",Jan-2010,Mar-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09727.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09727.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09727.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09727.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09727.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100301-09727.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT350 F1 (Intel Xeon X5670)",39,37.6,12,2,6,2,"Intel Xeon X5670",2933,"Intel Turbo Boost Technology up to 3.33 GHz","1,2 chips",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","12 MB I+D on chip per chip",None,"48 GB (12 x 4 GB 2Rx8 PC3-10600R-9,ECC)","SUSE Linux Enterprise Server 11 (x86_64) SP1,, Kernel 2.6.32.12-0.7-default",ext3,"Intel C++ Intel 64 Compiler XE for applications, running on Intel 64, Version 12.0.1.116 Build 20101116",Mar-2010,Jan-2011,97,"Acer Incorporated","Acer Incorporated",Apr-2011,Jun-2011,Jul-2014,"<A HREF=""/cpu2006/results/res2011q2/cpu2006-20110517-16451.html"">HTML</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110517-16451.csv"">CSV</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110517-16451.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110517-16451.ps"">PS</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110517-16451.txt"">Text</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110517-16451.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT350 F1 (Intel Xeon X5670)",39.3,36.5,12,2,6,2,"Intel Xeon X5670",2933,"Intel Turbo Boost Technology up to 3.33 GHz","1, 2 chips",Yes,64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","12 MB I+D on chip per chip",None,"48 GB (12 x 4 GB 2Rx8 PC3-10600R-9, ECC)","Kernel 2.6.27.19-5-default",ext3,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091130 Package ID: l_cproc_p_11.1.064",Mar-2010,Jan-2010,97,"Acer Incorporated","Acer Incorporated",Dec-2010,Apr-2011,Jul-2014,"<A HREF=""/cpu2006/results/res2011q2/cpu2006-20110308-14835.html"">HTML</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110308-14835.csv"">CSV</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110308-14835.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110308-14835.ps"">PS</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110308-14835.txt"">Text</A> <A HREF=""/cpu2006/results/res2011q2/cpu2006-20110308-14835.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT350 F1(Intel Xeon E5502)",21,19.4,4,2,2,1,"Intel Xeon E5502",1867,,"1,2 chips",Yes,64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","4 MB I+D on chip per chip",None,"24 GB (12 x 2GB DDR3-1333 RDIMM, running at 800 MHz)","SUSE Linux Enterprise Server 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Professional Compiler for IA32 and, Intel 64, Version 11.1, Build 20091130 Package ID: l_cproc_p_11.1.064",Jan-2010,Jan-2010,97,"Acer Incorporated","Acer Incorporated",Mar-2010,May-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q2/cpu2006-20100408-10368.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q2/cpu2006-20100408-10368.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q2/cpu2006-20100408-10368.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q2/cpu2006-20100408-10368.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q2/cpu2006-20100408-10368.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q2/cpu2006-20100408-10368.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT350 F2 (Xeon E5-2640)",43.5,41,12,2,6,2,"Intel Xeon E5-2640",2500,"Intel Turbo Boost Technology up to 3.00 GHz","1,2 chips",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","15 MB I+D on chip per chip",None,"128 GB (16 x 8 GB 2Rx4 PC3L-10600R-9, ECC)","Red Hat Enterprise Linux Server release 6.1, 2.6.32-131.0.15.el6.x86_64",ext3,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",May-2012,Oct-2011,97,"Acer Incorporated","Acer Incorporated",May-2012,Jun-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q2/cpu2006-20120515-21761.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120515-21761.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120515-21761.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120515-21761.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120515-21761.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q2/cpu2006-20120515-21761.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AT350 F2 (Xeon E5-2690)",56.8,52.5,16,2,8,2,"Intel Xeon E5-2690",2900,"Intel Turbo Boost Technology up to 3.80 GHz","1,2 chips",Yes,32/64-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","20 MB I+D on chip per chip",None,"128 GB (16 x 8 GB 2Rx4 PC3L-10600R-9, ECC)","Red Hat Enterprise Linux Server release 6.2, (Santiago), 2.6.32-220.el6.x86_64",ext4,"C/C++: Version 12.1.0.225 of Intel C++ Studio XE, for Linux",May-2012,Dec-2011,97,"Acer Incorporated","Acer Incorporated",Jun-2012,Oct-2012,Jul-2014,"<A HREF=""/cpu2006/results/res2012q4/cpu2006-20120620-23164.html"">HTML</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120620-23164.csv"">CSV</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120620-23164.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120620-23164.ps"">PS</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120620-23164.txt"">Text</A> <A HREF=""/cpu2006/results/res2012q4/cpu2006-20120620-23164.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AW1000-AW170 F1 (Intel Xeon E5502)",19.2,17.2,4,2,2,1,"Intel Xeon E5502",1867,,"1, 2 chips",Yes,32-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","4 MB I+D on chip per chip",None,"24 GB (6 x 4 GB DDR3-1333 RDIMM, running at 800 MHz)","SUSE Linux Enterprise Server 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Compiler Professional 11.0 for Linux, Build 20090131 Package ID: l_cproc_p_11.0.080",Jan-2010,Feb-2009,97,"Acer Incorporated","Acer Incorporated",Dec-2009,Feb-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09518.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09518.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09518.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09518.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09518.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09518.cfg"">Config</A>"
CINT2006,"Acer Incorporated","Acer AW1000-AW170 F1 (Intel Xeon X5570)",36.2,32,8,2,4,2,"Intel Xeon X5570",2933,"Intel Turbo Boost Technology up to 3.33 GHz","1, 2 chips",Yes,32-bit,32/64-bit,"32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,"24 GB (6 x 4 GB DDR3-1333 RDIMM)","SUSE Linux Enterprise Server 11 (x86_64), Kernel 2.6.27.19-5",ReiserFS,"Intel C++ Compiler Professional 11.0 for Linux, Build 20090131 Package ID: l_cproc_p_11.0.080",Jan-2010,Feb-2009,97,"Acer Incorporated","Acer Incorporated",Aug-2009,Feb-2010,Jul-2014,"<A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09511.html"">HTML</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09511.csv"">CSV</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09511.pdf"">PDF</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09511.ps"">PS</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09511.txt"">Text</A> <A HREF=""/cpu2006/results/res2010q1/cpu2006-20100201-09511.cfg"">Config</A>"
